,subject,congruency,rt,acc,task
2571,16,incongruent,0.38468311,1,flanker
2572,16,incongruent,0.451479221,1,flanker
2573,16,incongruent,0.45135532899999997,1,flanker
2574,16,congruent,0.36798118,1,flanker
2575,16,congruent,0.401399069,1,flanker
2576,16,incongruent,0.401390923,0,flanker
2577,16,congruent,0.401394208,0,flanker
2578,16,incongruent,0.434681942,1,flanker
2579,16,incongruent,0.40146090500000003,1,flanker
2580,16,congruent,0.401402217,1,flanker
2581,16,incongruent,0.484846183,1,flanker
2582,16,congruent,0.38471416399999997,1,flanker
2583,16,incongruent,0.468144153,0,flanker
2584,16,incongruent,0.484847862,1,flanker
2585,16,incongruent,0.43478679,1,flanker
2586,16,incongruent,0.501535486,1,flanker
2587,16,incongruent,0.43476113400000005,1,flanker
2588,16,incongruent,0.46813095800000004,1,flanker
2589,16,incongruent,0.401425427,1,flanker
2590,16,congruent,0.334663472,1,flanker
2591,16,congruent,0.367908955,1,flanker
2592,16,incongruent,0.701732453,1,flanker
2593,16,congruent,0.368034215,1,flanker
2594,16,congruent,0.317948161,1,flanker
2595,16,incongruent,0.501463167,1,flanker
2596,16,congruent,0.38476090599999996,1,flanker
2597,16,congruent,0.43480641800000003,1,flanker
2598,16,congruent,0.384587378,1,flanker
2599,16,congruent,0.484751877,1,flanker
2600,16,incongruent,0.601663583,1,flanker
2601,16,congruent,0.401395051,1,flanker
2602,16,congruent,0.451466834,1,flanker
2603,16,incongruent,0.484799042,1,flanker
2604,16,incongruent,0.584917292,1,flanker
2605,16,incongruent,0.418078733,1,flanker
2606,16,incongruent,0.434832334,1,flanker
2607,16,incongruent,0.45138561,1,flanker
2608,16,congruent,0.46811434300000004,1,flanker
2609,16,congruent,0.41804798699999995,1,flanker
2610,16,incongruent,1.1689153289999998,1,flanker
2611,16,incongruent,0.418075793,1,flanker
2612,16,congruent,0.384698725,1,flanker
2613,16,congruent,0.368072496,1,flanker
2614,16,incongruent,0.468107272,1,flanker
2615,16,congruent,0.384747964,1,flanker
2616,16,congruent,0.40135704600000005,1,flanker
2617,16,congruent,0.501504296,1,flanker
2618,16,incongruent,0.468054479,1,flanker
2619,16,incongruent,0.468079947,1,flanker
2620,16,incongruent,0.401464101,0,flanker
2621,16,incongruent,0.50151634,1,flanker
2622,16,congruent,0.334730656,1,flanker
2623,16,incongruent,0.518205012,1,flanker
2624,16,congruent,0.451406658,1,flanker
2625,16,congruent,0.401358851,1,flanker
2626,16,incongruent,0.6016516789999999,1,flanker
2627,16,congruent,0.434713119,1,flanker
2628,16,congruent,0.45139723800000003,1,flanker
2629,16,congruent,0.36806086699999996,1,flanker
2630,16,congruent,0.451393314,1,flanker
2631,16,congruent,0.31800424400000005,1,flanker
2632,16,incongruent,0.384735851,0,flanker
2633,16,incongruent,0.41802693799999996,1,flanker
2634,16,congruent,0.368060834,1,flanker
2635,16,incongruent,0.351287017,1,flanker
2636,16,congruent,0.317892181,1,flanker
2637,16,incongruent,0.384677529,1,flanker
2638,16,congruent,0.351318635,1,flanker
2639,16,incongruent,0.384724621,1,flanker
2640,16,congruent,0.317977795,1,flanker
2641,16,incongruent,0.401400503,1,flanker
2642,16,incongruent,0.351359934,0,flanker
2643,16,incongruent,0.401355468,1,flanker
2644,16,congruent,0.401379889,1,flanker
2645,16,congruent,0.368000191,1,flanker
2646,16,incongruent,0.41778122100000004,1,flanker
2647,16,incongruent,0.468190965,1,flanker
2648,16,congruent,0.384395095,1,flanker
2649,16,incongruent,0.46816250400000003,1,flanker
2650,16,congruent,0.401361053,1,flanker
2651,16,incongruent,0.5015036549999999,1,flanker
2652,16,congruent,0.43479188199999996,1,flanker
2653,16,incongruent,0.5015379019999999,1,flanker
2654,16,congruent,0.41808466099999997,1,flanker
2655,16,incongruent,0.401435353,1,flanker
2656,16,incongruent,0.601688617,1,flanker
2657,16,incongruent,0.418070648,1,flanker
2658,16,congruent,0.36803246300000003,1,flanker
2659,16,incongruent,0.41803087299999997,1,flanker
2660,16,congruent,0.634980713,1,flanker
2661,16,congruent,0.40135640499999997,1,flanker
2662,16,congruent,0.36796812,1,flanker
2663,16,incongruent,0.38467925000000003,1,flanker
2664,16,congruent,0.401397353,1,flanker
2665,16,congruent,0.384760536,1,flanker
2666,16,incongruent,0.41815085,1,flanker
2667,16,incongruent,0.5683049640000001,1,flanker
2668,16,congruent,0.468097146,1,flanker
2669,16,incongruent,0.5014939110000001,1,flanker
2670,16,congruent,0.36796707900000003,1,flanker
2671,16,incongruent,0.43471612299999995,1,flanker
2672,16,congruent,0.38465796799999996,1,flanker
2673,16,incongruent,0.434738026,1,flanker
2674,16,incongruent,0.384668729,1,flanker
2675,16,congruent,0.401431376,1,flanker
2676,16,congruent,0.351365904,1,flanker
2677,16,congruent,0.434796,1,flanker
2678,16,incongruent,0.434780639,1,flanker
2679,16,incongruent,0.468102883,1,flanker
2680,16,congruent,0.351340276,1,flanker
2681,16,congruent,0.384689623,1,flanker
2682,16,incongruent,0.434782811,1,flanker
2683,16,congruent,0.518236841,0,flanker
2684,16,congruent,0.6516935939999999,1,flanker
2685,16,incongruent,0.401297004,1,flanker
2686,2,incongruent,0.434652891,1,flanker
2687,2,congruent,0.31801718,1,flanker
2688,2,congruent,0.368061158,1,flanker
2689,2,congruent,0.50146875,1,flanker
2690,2,congruent,0.368009117,1,flanker
2691,2,congruent,0.334715683,1,flanker
2692,2,incongruent,0.351405729,1,flanker
2693,2,incongruent,0.36803972399999996,1,flanker
2694,2,congruent,0.384637117,1,flanker
2695,2,incongruent,0.451446134,1,flanker
2696,2,congruent,0.384693189,1,flanker
2697,2,incongruent,0.401455793,1,flanker
2698,2,congruent,0.368038499,1,flanker
2699,2,congruent,0.38467807699999995,1,flanker
2700,2,congruent,0.451454686,1,flanker
2701,2,incongruent,0.301199561,1,flanker
2702,2,incongruent,0.40145540599999996,1,flanker
2703,2,congruent,0.401387522,1,flanker
2704,2,congruent,0.334637532,1,flanker
2705,2,congruent,0.40136982,1,flanker
2706,2,congruent,0.367978544,1,flanker
2707,2,incongruent,0.351370067,1,flanker
2708,2,incongruent,0.384613862,1,flanker
2709,2,incongruent,0.401367138,1,flanker
2710,2,incongruent,0.418149282,0,flanker
2711,2,congruent,0.367998959,1,flanker
2712,2,congruent,0.334666225,1,flanker
2713,2,incongruent,0.451485507,1,flanker
2714,2,incongruent,0.36801158900000003,1,flanker
2715,2,incongruent,0.334659262,1,flanker
2716,2,congruent,0.46813098000000003,1,flanker
2717,2,congruent,0.434788274,1,flanker
2718,2,incongruent,0.40141146400000005,1,flanker
2719,2,congruent,0.367974358,1,flanker
2720,2,incongruent,0.384706657,1,flanker
2721,2,incongruent,0.384643986,1,flanker
2722,2,congruent,0.351236303,1,flanker
2723,2,congruent,0.31792074400000003,1,flanker
2724,2,incongruent,0.317647635,1,flanker
2725,2,congruent,0.317961229,1,flanker
2726,2,congruent,0.33464836200000003,1,flanker
2727,2,incongruent,0.368079578,1,flanker
2728,2,incongruent,0.368044689,1,flanker
2729,2,congruent,0.284502302,1,flanker
2730,2,incongruent,0.317936763,1,flanker
2731,2,congruent,0.31793296600000004,1,flanker
2732,2,incongruent,0.301308489,1,flanker
2733,2,incongruent,0.384710291,1,flanker
2734,2,congruent,0.384767935,1,flanker
2735,2,congruent,0.36798682000000005,1,flanker
2736,2,incongruent,0.284652451,1,flanker
2737,2,incongruent,0.48479289999999997,1,flanker
2738,2,incongruent,0.31792507999999997,1,flanker
2739,2,incongruent,0.36794147400000005,1,flanker
2740,2,incongruent,0.38465745199999996,1,flanker
2741,2,congruent,0.334634803,1,flanker
2742,2,congruent,0.334690156,1,flanker
2743,2,incongruent,0.251229233,1,flanker
2744,2,congruent,0.301239359,1,flanker
2745,2,congruent,0.301256841,1,flanker
2746,2,incongruent,0.251214693,0,flanker
2747,2,congruent,0.401429385,1,flanker
2748,2,congruent,0.301313299,0,flanker
2749,2,congruent,0.468259145,1,flanker
2750,2,congruent,0.40137235099999996,1,flanker
2751,2,incongruent,0.33466105900000004,1,flanker
2752,2,incongruent,0.40137039199999996,1,flanker
2753,2,incongruent,0.768478466,1,flanker
2754,2,incongruent,0.434778544,1,flanker
2755,2,incongruent,0.267860173,1,flanker
2756,2,congruent,0.26759421099999997,1,flanker
2757,2,congruent,0.251224703,1,flanker
2758,2,incongruent,0.318024726,1,flanker
2759,2,congruent,0.334726829,1,flanker
2760,2,incongruent,0.284653561,1,flanker
2761,2,congruent,0.301253985,1,flanker
2762,2,incongruent,0.26792791899999996,0,flanker
2763,2,incongruent,0.368044824,1,flanker
2764,2,incongruent,0.35134783199999997,1,flanker
2765,2,incongruent,0.534892141,1,flanker
2766,2,incongruent,0.417975879,1,flanker
2767,2,congruent,0.31793382200000003,1,flanker
2768,2,congruent,0.351284855,1,flanker
2769,2,incongruent,0.33456981,1,flanker
2770,2,incongruent,0.234467904,0,flanker
2771,2,incongruent,0.317908317,1,flanker
2772,2,incongruent,0.351266315,1,flanker
2773,2,congruent,0.317994416,1,flanker
2774,2,congruent,0.284541002,1,flanker
2775,2,incongruent,0.351363912,0,flanker
2776,2,incongruent,0.401445753,1,flanker
2777,2,incongruent,0.26800965000000004,0,flanker
2778,2,congruent,0.501516708,1,flanker
2779,2,congruent,0.31790989000000003,1,flanker
2780,2,incongruent,0.284582406,1,flanker
2781,2,congruent,0.28462651699999997,1,flanker
2782,2,incongruent,0.434750728,1,flanker
2783,2,congruent,0.301299886,1,flanker
2784,2,congruent,0.317923183,1,flanker
2785,2,incongruent,0.38471212400000004,1,flanker
2786,2,incongruent,0.351362208,1,flanker
2787,2,congruent,0.318030855,1,flanker
2788,2,congruent,0.401414353,1,flanker
2789,2,congruent,0.33452675499999995,1,flanker
2790,2,congruent,0.40141844200000004,1,flanker
2791,2,congruent,0.301358654,1,flanker
2792,2,congruent,0.41813125500000003,1,flanker
2793,2,incongruent,0.31804344700000003,0,flanker
2794,2,incongruent,0.351392233,1,flanker
2795,2,incongruent,0.317935031,1,flanker
2796,2,congruent,0.368044272,1,flanker
2797,2,congruent,0.30135155300000005,1,flanker
2798,2,congruent,0.41802824600000005,1,flanker
2799,2,congruent,0.384777219,1,flanker
2800,2,incongruent,0.451444778,1,flanker
2801,2,incongruent,0.518173407,1,flanker
2802,2,congruent,0.434833613,1,flanker
2803,2,incongruent,0.434809165,1,flanker
2804,2,incongruent,0.401403866,0,flanker
2805,2,incongruent,0.36808790900000005,1,flanker
2806,2,congruent,0.25122395599999997,0,flanker
2807,2,incongruent,0.401462974,1,flanker
2808,2,congruent,0.451492348,1,flanker
2809,2,congruent,0.451449997,1,flanker
2810,2,congruent,0.367952671,1,flanker
2811,2,congruent,0.334699867,1,flanker
2812,2,incongruent,0.351240732,1,flanker
2813,2,congruent,0.334697996,1,flanker
2814,2,congruent,0.33469707899999995,1,flanker
2815,2,congruent,0.38466772,1,flanker
2816,2,incongruent,0.484776517,1,flanker
2817,2,incongruent,0.41804538,1,flanker
2818,2,incongruent,0.384690162,1,flanker
2819,2,congruent,0.46816997099999996,1,flanker
2820,2,incongruent,0.401425387,1,flanker
2821,2,congruent,0.468129117,1,flanker
2822,2,congruent,0.368028165,1,flanker
2823,2,incongruent,0.41810305799999997,1,flanker
2824,2,congruent,0.40134842099999996,1,flanker
2825,2,congruent,0.41802926,1,flanker
2826,2,incongruent,0.351373486,1,flanker
2827,2,incongruent,0.401355235,1,flanker
2828,2,incongruent,0.41815580599999996,1,flanker
2829,2,incongruent,0.33462557800000003,1,flanker
2830,2,congruent,0.368010637,1,flanker
2831,2,congruent,0.367961995,1,flanker
2832,2,incongruent,0.38471119499999995,0,flanker
2833,2,incongruent,0.45145383,1,flanker
2834,2,incongruent,0.418104027,1,flanker
2835,2,incongruent,0.601680003,1,flanker
2836,2,congruent,0.501461208,1,flanker
2837,2,congruent,0.368061767,1,flanker
2838,2,congruent,0.451452421,1,flanker
2839,2,congruent,0.3679895,1,flanker
2840,2,incongruent,0.418140588,1,flanker
2841,2,congruent,0.368024246,1,flanker
2842,2,incongruent,0.334687088,1,flanker
2843,2,incongruent,0.317945021,1,flanker
2844,2,congruent,0.301288462,1,flanker
2845,2,congruent,0.30123202800000004,1,flanker
2846,2,incongruent,0.317994353,0,flanker
2847,2,congruent,0.318002997,1,flanker
2848,2,incongruent,0.334700901,1,flanker
2849,2,congruent,0.35124582299999996,1,flanker
2850,2,incongruent,0.451461324,1,flanker
2851,2,incongruent,0.38478808,1,flanker
2852,2,congruent,0.367982822,1,flanker
2853,2,incongruent,0.40137797999999997,1,flanker
2854,2,incongruent,0.418032269,1,flanker
2855,2,congruent,0.284612698,1,flanker
2856,2,congruent,0.251268857,1,flanker
2857,2,incongruent,0.367972268,1,flanker
2858,2,congruent,0.318017259,1,flanker
2859,2,incongruent,0.368081234,1,flanker
2860,2,congruent,0.334713014,1,flanker
2861,2,incongruent,0.384655039,1,flanker
2862,2,congruent,0.36801172000000004,1,flanker
2863,2,incongruent,0.334679662,1,flanker
2864,2,congruent,0.401070427,1,flanker
2865,2,congruent,0.351320203,1,flanker
2866,2,congruent,0.334632129,1,flanker
2867,2,congruent,0.3847533,1,flanker
2868,2,congruent,1.202263962,1,flanker
2869,2,congruent,0.368030909,1,flanker
2870,2,congruent,0.301310703,1,flanker
2871,2,incongruent,0.401397461,1,flanker
2872,2,congruent,0.26789542699999996,1,flanker
2873,2,congruent,0.267878554,1,flanker
2874,2,incongruent,0.317969864,1,flanker
2875,2,incongruent,0.26789251000000003,0,flanker
2876,2,incongruent,0.384757054,1,flanker
2877,2,congruent,0.351395227,1,flanker
2878,2,congruent,0.30120018800000004,1,flanker
2879,2,incongruent,0.451459817,1,flanker
2880,2,incongruent,0.351344054,1,flanker
2881,2,incongruent,0.30121989000000005,1,flanker
2882,2,incongruent,0.40142205799999997,1,flanker
2883,2,incongruent,0.251143676,0,flanker
2884,2,congruent,0.35137064199999996,1,flanker
2885,2,congruent,0.217875126,1,flanker
2886,2,congruent,0.301201408,1,flanker
2887,2,incongruent,0.23451585,0,flanker
2888,2,incongruent,0.317614427,1,flanker
2889,2,incongruent,0.38471785199999997,1,flanker
2890,2,congruent,0.418071149,1,flanker
2891,2,incongruent,0.334732393,1,flanker
2892,2,incongruent,0.301286851,1,flanker
2893,2,congruent,0.401451696,1,flanker
2894,2,incongruent,0.28451394599999996,1,flanker
2895,2,incongruent,0.334601963,1,flanker
2896,2,congruent,0.284647433,1,flanker
2897,2,congruent,0.30127095000000004,1,flanker
2898,2,incongruent,0.267890919,0,flanker
2899,2,incongruent,0.451476783,1,flanker
2900,2,incongruent,0.234529192,1,flanker
2901,2,congruent,0.501486866,1,flanker
2902,2,incongruent,0.334633876,1,flanker
2903,2,congruent,0.36809067599999995,1,flanker
2904,2,incongruent,0.401417984,1,flanker
2905,2,incongruent,0.5181552410000001,1,flanker
2906,2,congruent,0.434762426,1,flanker
2907,2,incongruent,0.301353118,1,flanker
2908,2,congruent,0.368024634,1,flanker
2909,2,congruent,0.384735042,1,flanker
2910,2,congruent,0.501560801,1,flanker
2911,2,incongruent,0.384696293,1,flanker
2912,2,congruent,0.367990066,1,flanker
2913,2,congruent,0.384715054,1,flanker
2914,2,incongruent,0.468180801,1,flanker
2915,2,incongruent,0.401373083,1,flanker
2916,2,congruent,0.418109795,1,flanker
2917,2,congruent,0.334603779,1,flanker
2918,2,incongruent,0.401461232,1,flanker
2919,2,congruent,0.334717846,0,flanker
2920,2,congruent,0.468172691,1,flanker
2921,2,congruent,0.401384564,1,flanker
2922,2,incongruent,0.484805182,1,flanker
2923,2,congruent,0.43470340599999996,1,flanker
2924,2,congruent,0.418116891,1,flanker
2925,2,incongruent,0.41810700900000003,1,flanker
2926,2,incongruent,0.384736034,1,flanker
2927,2,incongruent,0.534839772,1,flanker
2928,2,congruent,0.43477006,1,flanker
2929,2,congruent,0.36803508799999995,1,flanker
2930,2,incongruent,0.384755356,0,flanker
2931,2,congruent,0.40144284900000005,1,flanker
2932,2,incongruent,0.468209294,1,flanker
2933,2,incongruent,0.468205061,1,flanker
2934,2,incongruent,0.41807852700000003,1,flanker
2935,2,congruent,0.351398406,1,flanker
2936,2,congruent,0.45140608099999996,1,flanker
2937,2,incongruent,0.317950409,1,flanker
2938,2,congruent,0.368027753,1,flanker
2939,2,incongruent,0.351294224,1,flanker
2940,2,congruent,0.351354021,1,flanker
2941,2,congruent,0.334548636,1,flanker
2942,2,congruent,0.384729946,1,flanker
2943,2,incongruent,0.468172436,1,flanker
2944,2,congruent,0.31784592,1,flanker
2945,2,incongruent,0.401336841,1,flanker
2946,2,incongruent,0.451507107,1,flanker
2947,2,congruent,0.368018053,1,flanker
2948,2,incongruent,0.334315709,1,flanker
2949,2,congruent,0.384772447,1,flanker
2950,2,incongruent,0.384739801,1,flanker
2951,2,incongruent,0.334607596,1,flanker
2952,2,incongruent,0.317891512,1,flanker
2953,2,incongruent,0.401434486,1,flanker
2954,2,congruent,0.267902155,1,flanker
2955,2,congruent,0.368075427,1,flanker
2956,2,incongruent,0.33466246,1,flanker
2957,2,incongruent,0.401096422,1,flanker
2958,2,incongruent,0.30131703800000004,1,flanker
2959,2,incongruent,0.384726468,1,flanker
2960,2,incongruent,0.267980581,0,flanker
2961,2,congruent,0.334692746,1,flanker
2962,2,congruent,0.368085666,1,flanker
2963,2,incongruent,0.384719493,1,flanker
2964,2,congruent,0.36801520499999996,1,flanker
2965,2,congruent,0.351382537,1,flanker
2966,2,congruent,0.418080357,1,flanker
2967,2,incongruent,0.367943891,1,flanker
2968,2,incongruent,0.36796894300000005,1,flanker
2969,2,incongruent,0.35131281799999997,1,flanker
2970,2,incongruent,0.35134361799999997,1,flanker
2971,2,incongruent,0.384777017,1,flanker
2972,2,congruent,0.351365371,1,flanker
2973,2,congruent,0.28458159699999996,1,flanker
2974,2,congruent,0.317966572,1,flanker
2975,2,congruent,0.318015183,1,flanker
2976,2,congruent,0.351313263,1,flanker
2977,2,incongruent,0.317978033,1,flanker
2978,2,incongruent,0.41809812,1,flanker
2979,2,congruent,0.40138752699999997,1,flanker
2980,2,congruent,0.334638994,1,flanker
2981,2,incongruent,0.41810510799999995,1,flanker
2982,2,congruent,0.384723811,1,flanker
2983,2,congruent,0.367988419,1,flanker
2984,2,congruent,0.351412733,1,flanker
2985,2,incongruent,0.401398734,1,flanker
2986,2,incongruent,0.351352307,0,flanker
2987,2,congruent,0.5182430050000001,1,flanker
2988,2,incongruent,0.334672665,1,flanker
2989,2,incongruent,0.384701428,1,flanker
2990,2,incongruent,0.384664871,1,flanker
2991,2,congruent,0.301274979,1,flanker
2992,2,congruent,0.35105486,1,flanker
2993,2,incongruent,0.284551387,1,flanker
2994,2,congruent,0.38466515500000004,1,flanker
2995,2,incongruent,0.401271902,1,flanker
2996,2,incongruent,0.40140355499999997,1,flanker
2997,2,incongruent,0.43474136700000005,1,flanker
2998,2,incongruent,0.351377566,1,flanker
2999,2,congruent,0.468128729,1,flanker
