"subject","task","block","trial","congruency","acc","rt"
"21","stroop",14,1,"congruent",1,1.342285
"21","stroop",14,2,"incongruent",1,1.272461
"21","stroop",14,3,"congruent",1,1.115234
"21","stroop",14,4,"congruent",1,0.9458008
"21","stroop",14,5,"congruent",1,0.9819336
"21","stroop",14,6,"congruent",1,1.051758
"21","stroop",14,7,"incongruent",1,2.01123
"21","stroop",14,8,"congruent",1,1.415039
"21","stroop",14,9,"incongruent",1,1.458008
"21","stroop",14,10,"incongruent",1,1.458984
"21","stroop",14,11,"congruent",1,1.298828
"21","stroop",14,12,"congruent",1,1.058105
"21","stroop",15,1,"congruent",1,0.980957
"21","stroop",15,2,"congruent",1,0.9912109
"21","stroop",15,3,"congruent",1,1.037598
"21","stroop",15,4,"congruent",1,1.065918
"21","stroop",15,5,"congruent",1,1.040039
"21","stroop",15,6,"congruent",1,1.475586
"21","stroop",15,7,"incongruent",1,1.458008
"21","stroop",15,8,"congruent",1,1.339844
"21","stroop",15,9,"incongruent",1,0.9570313
"21","stroop",15,10,"incongruent",1,1.184082
"21","stroop",15,11,"congruent",1,1.012695
"21","stroop",15,12,"congruent",1,1.188965
"21","stroop",16,1,"incongruent",1,1.853027
"21","stroop",16,2,"congruent",1,1.42627
"21","stroop",16,3,"congruent",1,1.420898
"21","stroop",16,5,"congruent",1,1.037109
"21","stroop",16,6,"congruent",1,1.061035
"21","stroop",16,7,"congruent",1,1.392578
"21","stroop",16,8,"incongruent",1,1.64209
"21","stroop",16,9,"congruent",1,1.202148
"21","stroop",16,10,"incongruent",1,1.462891
"21","stroop",16,11,"congruent",1,1.260254
"21","stroop",16,12,"incongruent",1,1.442871
"21","stroop",17,1,"incongruent",0,1.707031
"21","stroop",17,2,"incongruent",0,0.4140625
"21","stroop",17,3,"incongruent",1,1.572754
"21","stroop",17,4,"incongruent",1,2.544922
"21","stroop",17,5,"incongruent",1,1.797852
"21","stroop",17,6,"congruent",1,1.988281
"21","stroop",17,7,"congruent",1,1.158691
"21","stroop",17,8,"incongruent",1,1.489258
"21","stroop",17,9,"incongruent",1,1.309082
"21","stroop",17,10,"incongruent",1,1.983887
"21","stroop",17,11,"incongruent",1,1.39502
"21","stroop",17,12,"incongruent",1,2.24707
"21","stroop",18,1,"congruent",1,1.418945
"21","stroop",18,2,"congruent",1,1.065918
"21","stroop",18,3,"incongruent",1,1.774902
"21","stroop",18,4,"congruent",1,1.431641
"21","stroop",18,5,"congruent",1,1.181152
"21","stroop",18,6,"incongruent",1,2.210938
"21","stroop",18,7,"incongruent",1,1.904785
"21","stroop",18,8,"incongruent",1,1.261719
"21","stroop",18,9,"incongruent",1,1.853027
"21","stroop",18,10,"incongruent",1,1.897949
"21","stroop",18,11,"incongruent",1,1.734863
"21","stroop",18,12,"incongruent",1,2.005859
"21","stroop",19,1,"congruent",1,1.253906
"21","stroop",19,2,"incongruent",1,0.9941406
"21","stroop",19,3,"congruent",1,1.202148
"21","stroop",19,4,"congruent",1,0.8027344
"21","stroop",19,5,"congruent",1,1.060059
"21","stroop",19,6,"congruent",1,1.091309
"21","stroop",19,7,"incongruent",1,1.226074
"21","stroop",19,8,"congruent",1,1.216797
"21","stroop",19,9,"incongruent",1,1.332031
"21","stroop",19,10,"congruent",1,1.427246
"21","stroop",19,11,"congruent",1,1.062012
"21","stroop",19,12,"incongruent",1,1.599121
"123","stroop",1,1,"congruent",1,1.391907
"123","stroop",1,2,"congruent",1,0.7210083
"123","stroop",1,3,"congruent",0,0.3739929
"123","stroop",1,4,"incongruent",1,1.356018
"123","stroop",1,5,"congruent",1,0.4080811
"123","stroop",1,6,"incongruent",0,0.8249817
"123","stroop",1,7,"congruent",1,1.796997
"123","stroop",1,8,"incongruent",1,0.8610229
"123","stroop",1,9,"congruent",1,0.4864197
"123","stroop",1,10,"congruent",1,0.4448242
"123","stroop",1,11,"congruent",1,0.6568909
"123","stroop",1,12,"congruent",1,0.8739929
"123","stroop",2,1,"congruent",1,1.252502
"123","stroop",2,2,"incongruent",1,1.154999
"123","stroop",2,3,"congruent",1,0.7680969
"123","stroop",2,4,"congruent",1,0.7600098
"123","stroop",2,5,"incongruent",1,0.8695984
"123","stroop",2,6,"incongruent",1,1.132019
"123","stroop",2,7,"congruent",1,0.8170776
"123","stroop",2,8,"incongruent",1,1.272186
"123","stroop",2,9,"incongruent",1,1.559998
"123","stroop",2,10,"congruent",1,0.8439026
"123","stroop",2,11,"incongruent",1,0.6931152
"123","stroop",2,12,"congruent",1,0.3971863
"123","stroop",3,1,"congruent",1,0.7290955
"123","stroop",3,2,"incongruent",1,1.027008
"123","stroop",3,3,"incongruent",0,0.6492004
"123","stroop",3,4,"congruent",1,1.089905
"123","stroop",3,5,"incongruent",1,1.249207
"123","stroop",3,6,"incongruent",1,0.6749878
"123","stroop",3,7,"incongruent",1,0.6539001
"123","stroop",3,8,"congruent",1,0.8850098
"123","stroop",3,9,"congruent",1,0.755188
"123","stroop",3,10,"incongruent",1,1.061005
"123","stroop",3,11,"congruent",1,0.5303955
"123","stroop",3,12,"congruent",1,0.7440186
"123","stroop",4,1,"congruent",1,0.7024841
"123","stroop",4,2,"congruent",1,0.7610168
"123","stroop",4,3,"incongruent",1,1.035614
"123","stroop",4,4,"incongruent",1,1.313019
"123","stroop",4,5,"congruent",1,0.8590088
"123","stroop",4,6,"incongruent",1,0.8400879
"123","stroop",4,7,"congruent",0,1.403992
"123","stroop",4,8,"incongruent",1,1.826294
"123","stroop",4,9,"incongruent",1,0.9790039
"123","stroop",4,10,"congruent",1,0.8093872
"123","stroop",4,11,"congruent",1,0.6322021
"123","stroop",4,12,"congruent",1,0.7210083
"123","stroop",5,1,"congruent",1,0.7376709
"123","stroop",5,2,"congruent",1,0.7337646
"123","stroop",5,3,"congruent",1,0.8742676
"123","stroop",5,4,"incongruent",1,0.822937
"123","stroop",5,5,"congruent",1,0.6370239
"123","stroop",5,6,"congruent",1,0.8161011
"123","stroop",5,7,"incongruent",1,0.895813
"123","stroop",5,8,"incongruent",1,1.153076
"123","stroop",5,9,"incongruent",1,0.9541016
"123","stroop",5,10,"congruent",1,0.6489258
"123","stroop",5,11,"congruent",1,0.84198
"123","stroop",5,12,"incongruent",1,0.9471436
"123","stroop",6,1,"incongruent",1,1.222595
"123","stroop",6,2,"incongruent",1,0.7335815
"123","stroop",6,3,"incongruent",1,0.7727661
"123","stroop",6,4,"incongruent",1,0.8430176
"123","stroop",6,5,"congruent",1,0.4796143
"123","stroop",6,6,"incongruent",1,1.086304
"123","stroop",6,7,"congruent",1,0.8313599
"123","stroop",6,8,"congruent",1,0.6144409
"123","stroop",6,9,"congruent",1,0.6320801
"123","stroop",6,10,"incongruent",1,0.9552002
"123","stroop",6,11,"incongruent",0,1.191406
"123","stroop",6,12,"incongruent",1,1.576111
"123","stroop",7,1,"congruent",1,1.755127
"123","stroop",7,2,"incongruent",1,0.6571045
"123","stroop",7,3,"incongruent",1,0.7841797
"123","stroop",7,4,"congruent",1,0.7171021
"123","stroop",7,5,"incongruent",1,0.6859131
"123","stroop",7,6,"congruent",1,1.111084
"123","stroop",7,7,"incongruent",1,0.7578735
"123","stroop",7,8,"congruent",1,0.612793
"123","stroop",7,9,"incongruent",0,0.8670654
"123","stroop",7,11,"incongruent",1,1.273926
"123","stroop",7,12,"congruent",0,0.947876
"123","stroop",8,1,"congruent",1,1.035889
"123","stroop",8,2,"incongruent",1,1.034973
"123","stroop",8,3,"incongruent",1,0.8280029
"123","stroop",8,4,"incongruent",1,0.8009033
"123","stroop",8,5,"congruent",1,0.7661133
"123","stroop",8,6,"incongruent",1,0.9174194
"123","stroop",8,7,"incongruent",1,0.9082031
"123","stroop",8,8,"incongruent",1,0.8110352
"123","stroop",8,9,"incongruent",0,0.8738403
"123","stroop",8,10,"incongruent",1,0.9298706
"123","stroop",9,1,"congruent",1,0.8330688
"123","stroop",9,2,"incongruent",1,0.8862305
"123","stroop",9,3,"congruent",1,1.06311
"123","stroop",9,4,"congruent",1,0.8389282
"123","stroop",9,5,"congruent",1,0.9848022
"123","stroop",9,6,"incongruent",1,0.9194336
"123","stroop",9,7,"incongruent",1,1.250183
"123","stroop",9,8,"incongruent",0,1.362976
"123","stroop",9,9,"incongruent",1,1.591309
"123","stroop",9,10,"incongruent",1,0.848999
"123","stroop",9,11,"incongruent",1,0.6226196
"123","stroop",9,12,"congruent",1,0.8800659
"123","stroop",10,1,"incongruent",0,1.030029
"123","stroop",10,2,"congruent",1,0.8389893
"123","stroop",10,3,"incongruent",1,0.6911011
"123","stroop",10,4,"congruent",1,0.6773071
"123","stroop",10,5,"incongruent",1,0.6789551
"123","stroop",10,6,"incongruent",1,1.658875
"123","stroop",10,7,"incongruent",1,0.9626465
"123","stroop",10,8,"congruent",1,0.7102051
"123","stroop",10,9,"incongruent",1,0.5751953
"123","stroop",10,10,"incongruent",1,0.8899536
"123","stroop",10,11,"congruent",1,0.8265991
"123","stroop",10,12,"incongruent",1,0.6640015
"123","stroop",11,2,"congruent",1,0.5203857
"123","stroop",11,3,"incongruent",1,0.7422485
"123","stroop",11,4,"congruent",1,0.5819092
"123","stroop",11,5,"incongruent",1,0.5899048
"123","stroop",11,6,"congruent",1,0.6514893
"123","stroop",11,7,"incongruent",1,0.8262939
"123","stroop",11,8,"congruent",1,0.7411499
"123","stroop",11,9,"incongruent",1,1.43988
"123","stroop",11,10,"incongruent",1,0.671814
"123","stroop",11,11,"congruent",1,0.7020874
"123","stroop",11,12,"incongruent",1,0.4883423
"123","stroop",12,1,"congruent",1,1.830078
"123","stroop",12,2,"congruent",1,0.5823364
"123","stroop",12,3,"congruent",1,0.604187
"123","stroop",12,4,"congruent",1,0.9775391
"123","stroop",12,5,"incongruent",1,0.5643921
"123","stroop",12,6,"incongruent",1,0.6700439
"123","stroop",12,7,"incongruent",1,0.9956055
"123","stroop",12,8,"congruent",1,0.6448975
"123","stroop",12,9,"congruent",1,0.809021
"123","stroop",12,10,"congruent",1,0.7437134
"123","stroop",12,11,"congruent",1,1.83606
"123","stroop",12,12,"congruent",1,0.7139893
"123","stroop",13,1,"incongruent",1,0.9813232
"123","stroop",13,2,"incongruent",1,0.9692383
"123","stroop",13,3,"congruent",1,0.866333
"123","stroop",13,5,"incongruent",1,1.084106
"123","stroop",13,6,"incongruent",1,1.540222
"123","stroop",13,7,"congruent",1,0.6192017
"123","stroop",13,8,"congruent",1,0.8570557
"123","stroop",13,9,"congruent",1,0.6879883
"123","stroop",13,10,"congruent",1,0.7791748
"123","stroop",13,11,"incongruent",1,0.9152832
"123","stroop",13,12,"incongruent",1,0.6015625
"123","stroop",14,1,"incongruent",1,0.7979736
"123","stroop",14,2,"congruent",1,0.9160156
"123","stroop",14,3,"congruent",0,0.5949707
"123","stroop",14,4,"incongruent",1,0.8151855
"123","stroop",14,5,"incongruent",1,0.6810303
"123","stroop",14,6,"incongruent",1,0.7681885
"123","stroop",14,7,"incongruent",1,1.80896
"123","stroop",14,8,"congruent",1,0.880127
"123","stroop",14,9,"congruent",1,0.8951416
"123","stroop",14,10,"congruent",1,0.6452637
"123","stroop",14,11,"incongruent",0,0.7849121
"123","stroop",14,12,"incongruent",1,1.061157
"123","stroop",15,1,"incongruent",1,1.82959
"123","stroop",15,2,"incongruent",1,0.769165
"123","stroop",15,3,"congruent",1,0.5755615
"123","stroop",15,4,"congruent",1,0.7086182
"123","stroop",15,5,"congruent",1,0.6707764
"123","stroop",15,6,"incongruent",1,0.7131348
"123","stroop",15,7,"congruent",1,0.6707764
"123","stroop",15,8,"congruent",1,0.6030273
"123","stroop",15,9,"incongruent",0,0.6517334
"123","stroop",15,10,"incongruent",1,1.10144
"123","stroop",15,11,"incongruent",1,1.370117
"123","stroop",16,1,"incongruent",0,1.083862
"123","stroop",16,2,"congruent",1,0.833374
"123","stroop",16,3,"congruent",1,0.7390137
"123","stroop",16,4,"congruent",1,0.6802979
"123","stroop",16,5,"congruent",1,0.6217041
"123","stroop",16,6,"congruent",1,0.6051025
"123","stroop",16,7,"congruent",1,0.7423096
"123","stroop",16,8,"incongruent",1,0.7177734
"123","stroop",16,9,"incongruent",1,0.8232422
"123","stroop",16,10,"congruent",1,0.4658203
"123","stroop",16,11,"incongruent",1,0.657959
"123","stroop",16,12,"congruent",1,0.5858154
"123","stroop",0,1,"congruent",1,1.227417
"123","stroop",0,2,"incongruent",1,0.5566406
"123","stroop",0,3,"congruent",1,0.5522461
"123","stroop",0,4,"congruent",1,0.6210938
"123","stroop",0,5,"incongruent",1,0.8251953
"123","stroop",0,6,"congruent",1,0.694458
"123","stroop",0,7,"congruent",1,0.6115723
"123","stroop",0,8,"incongruent",1,0.6239014
"123","stroop",0,9,"congruent",1,0.600708
"123","stroop",0,10,"incongruent",1,0.6130371
"123","stroop",0,11,"incongruent",1,0.7391357
"123","stroop",0,12,"incongruent",1,0.7895508
"123","stroop",1,2,"congruent",1,0.4981689
"123","stroop",1,3,"incongruent",1,1.10791
"123","stroop",1,4,"incongruent",0,0.7731934
"123","stroop",1,5,"incongruent",0,0.7485352
"123","stroop",1,6,"congruent",1,1.008667
"123","stroop",1,7,"incongruent",1,0.9279785
"123","stroop",1,8,"congruent",1,0.8757324
"123","stroop",1,9,"incongruent",1,0.6278076
"123","stroop",1,10,"incongruent",1,0.9787598
"123","stroop",1,11,"incongruent",1,0.7562256
"123","stroop",2,1,"incongruent",1,0.7351074
"123","stroop",2,2,"congruent",1,1.044922
"123","stroop",2,3,"incongruent",1,0.5609131
"123","stroop",2,4,"congruent",1,0.9080811
"123","stroop",2,5,"incongruent",1,0.6818848
"123","stroop",2,6,"congruent",1,0.8304443
"123","stroop",2,7,"incongruent",1,0.8719482
"123","stroop",2,8,"congruent",1,0.4726563
"123","stroop",2,9,"incongruent",1,1.084106
"123","stroop",2,10,"congruent",1,0.6448975
"123","stroop",2,11,"incongruent",0,0.633667
"123","stroop",3,1,"congruent",0,0.7879639
"123","stroop",3,2,"congruent",1,0.6518555
"123","stroop",3,3,"congruent",1,0.6671143
"123","stroop",3,4,"incongruent",1,0.7810059
"123","stroop",3,5,"incongruent",1,0.6036377
"123","stroop",3,6,"incongruent",0,0.6915283
"123","stroop",3,7,"congruent",1,1.54248
"123","stroop",3,8,"congruent",1,0.8068848
"123","stroop",3,9,"incongruent",1,0.7229004
"123","stroop",3,10,"incongruent",1,0.6311035
"123","stroop",3,11,"incongruent",1,0.6340332
"123","stroop",3,12,"incongruent",0,0.7839355
"123","stroop",4,1,"congruent",1,0.8598633
"123","stroop",4,2,"congruent",1,0.5
"123","stroop",4,3,"incongruent",1,0.6210938
"123","stroop",4,4,"congruent",1,0.7233887
"123","stroop",4,5,"incongruent",1,0.6582031
"123","stroop",4,6,"incongruent",1,0.4812012
"123","stroop",4,7,"congruent",1,0.6708984
"123","stroop",4,8,"incongruent",1,0.8635254
"123","stroop",4,9,"congruent",1,0.5551758
"123","stroop",4,10,"congruent",1,0.9301758
"123","stroop",4,11,"congruent",1,0.6760254
"123","stroop",4,12,"incongruent",1,0.5810547
"123","stroop",5,1,"congruent",1,0.6601563
"123","stroop",5,2,"incongruent",1,0.748291
"123","stroop",5,3,"incongruent",1,0.7172852
"123","stroop",5,4,"congruent",1,0.6408691
"123","stroop",5,6,"congruent",0,0.5368652
"123","stroop",5,7,"incongruent",1,0.9118652
"123","stroop",5,8,"congruent",1,0.6330566
"123","stroop",5,9,"congruent",1,1.094238
"123","stroop",5,10,"incongruent",1,0.7019043
"123","stroop",5,11,"incongruent",1,0.6357422
"123","stroop",6,1,"incongruent",1,0.8955078
"123","stroop",6,2,"incongruent",1,0.7900391
"123","stroop",6,3,"congruent",1,0.5529785
"123","stroop",6,4,"incongruent",1,0.857666
"123","stroop",6,5,"incongruent",1,1.32373
"123","stroop",6,7,"congruent",1,0.9799805
"123","stroop",6,8,"congruent",0,0.5170898
"123","stroop",6,9,"congruent",0,0.8139648
"123","stroop",6,10,"incongruent",0,0.7219238
"123","stroop",6,11,"incongruent",1,1.687012
"123","stroop",6,12,"incongruent",1,0.6357422
"123","stroop",7,1,"congruent",1,0.9702148
"123","stroop",7,2,"incongruent",1,0.6516113
"123","stroop",7,3,"incongruent",1,0.5979004
"123","stroop",7,4,"incongruent",0,0.7216797
"123","stroop",7,5,"congruent",1,0.5419922
"123","stroop",7,6,"congruent",1,0.5649414
"123","stroop",7,7,"incongruent",1,0.7578125
"123","stroop",7,8,"congruent",1,0.800293
"123","stroop",7,9,"incongruent",1,0.7019043
"123","stroop",7,10,"incongruent",1,0.6091309
"123","stroop",7,11,"incongruent",1,0.6152344
"123","stroop",7,12,"incongruent",1,0.5458984
"123","stroop",8,1,"congruent",1,0.6481934
"123","stroop",8,2,"congruent",1,0.7409668
"123","stroop",8,3,"incongruent",0,0.6855469
"123","stroop",8,4,"incongruent",1,1.319824
"123","stroop",8,5,"congruent",1,0.6962891
"123","stroop",8,6,"congruent",1,0.8513184
"123","stroop",8,7,"congruent",1,0.6945801
"123","stroop",8,8,"congruent",1,0.5058594
"123","stroop",8,9,"incongruent",1,0.7580566
"123","stroop",8,10,"congruent",1,0.5820313
"123","stroop",8,11,"congruent",0,0.7609863
"123","stroop",8,12,"congruent",1,0.8791504
"123","stroop",9,1,"incongruent",1,0.7570801
"123","stroop",9,2,"incongruent",1,0.625
"123","stroop",9,3,"incongruent",1,0.807373
"123","stroop",9,5,"congruent",1,0.4592285
"123","stroop",9,6,"congruent",1,0.5283203
"123","stroop",9,7,"congruent",1,0.6228027
"123","stroop",9,8,"congruent",1,1.012939
"123","stroop",9,9,"congruent",1,0.5668945
"123","stroop",9,10,"incongruent",1,0.6000977
"123","stroop",9,11,"congruent",1,0.5500488
"123","stroop",9,12,"congruent",0,0.6730957
"123","stroop",10,1,"congruent",1,1.109131
"123","stroop",10,2,"incongruent",1,1.183838
"123","stroop",10,3,"incongruent",1,0.7075195
"123","stroop",10,4,"incongruent",1,0.7041016
"123","stroop",10,5,"incongruent",1,0.4677734
"123","stroop",10,6,"congruent",1,0.4121094
"123","stroop",10,7,"congruent",1,0.6230469
"123","stroop",10,8,"incongruent",1,0.8859863
"123","stroop",10,9,"incongruent",1,0.7109375
"123","stroop",10,10,"incongruent",0,0.71875
"123","stroop",10,12,"congruent",0,1.060059
"123","stroop",11,1,"incongruent",0,1.06665
"123","stroop",11,2,"incongruent",1,0.6394043
"123","stroop",11,3,"incongruent",1,0.6828613
"123","stroop",11,4,"incongruent",1,0.7641602
"123","stroop",11,5,"incongruent",1,0.7932129
"123","stroop",11,7,"incongruent",1,0.9858398
"123","stroop",11,8,"incongruent",0,1.003662
"123","stroop",11,9,"incongruent",1,1.448242
"123","stroop",11,10,"incongruent",1,0.8452148
"123","stroop",11,11,"congruent",1,0.9951172
"123","stroop",11,12,"incongruent",1,1.02124
"123","stroop",12,1,"congruent",1,1.463135
"123","stroop",12,2,"incongruent",1,0.8640137
"123","stroop",12,3,"incongruent",0,1.08374
"123","stroop",12,4,"congruent",0,0.6762695
"123","stroop",12,5,"congruent",1,0.7709961
"123","stroop",12,6,"congruent",1,0.8562012
"123","stroop",12,7,"congruent",1,0.6401367
"123","stroop",12,8,"incongruent",1,0.7519531
"123","stroop",12,9,"incongruent",1,0.9680176
"123","stroop",12,10,"incongruent",0,0.7988281
"123","stroop",12,11,"incongruent",1,1.281006
"123","stroop",12,12,"incongruent",1,0.6550293
"123","stroop",13,1,"incongruent",1,0.8063965
"123","stroop",13,2,"congruent",1,0.5480957
"123","stroop",13,3,"incongruent",1,1.344971
"123","stroop",13,4,"congruent",1,0.7561035
"123","stroop",13,5,"congruent",1,0.6120605
"123","stroop",13,6,"incongruent",1,1.011719
"123","stroop",13,7,"incongruent",1,0.7919922
"123","stroop",13,8,"congruent",1,0.6123047
"123","stroop",13,9,"incongruent",1,0.8352051
"123","stroop",13,10,"congruent",1,0.9523926
"123","stroop",13,11,"congruent",1,0.9169922
"123","stroop",13,12,"incongruent",0,0.7561035
"123","stroop",14,1,"congruent",0,0.8620605
"123","stroop",14,2,"congruent",1,0.8310547
"123","stroop",14,3,"congruent",1,0.7629395
"123","stroop",14,4,"congruent",1,0.767334
"123","stroop",14,5,"congruent",1,0.7011719
"123","stroop",14,6,"incongruent",1,0.6608887
"123","stroop",14,7,"incongruent",1,0.8269043
"123","stroop",14,8,"incongruent",0,0.7312012
"123","stroop",14,9,"incongruent",0,0.6750488
"123","stroop",14,10,"incongruent",0,1.304199
"123","stroop",14,11,"congruent",1,1.625
"123","stroop",15,1,"incongruent",1,1.027832
"123","stroop",15,2,"incongruent",1,0.7250977
"123","stroop",15,3,"congruent",0,0.7978516
"123","stroop",15,4,"congruent",1,0.8901367
"123","stroop",15,5,"incongruent",1,0.7814941
"123","stroop",15,6,"incongruent",1,0.6796875
"123","stroop",15,7,"congruent",0,0.2729492
"123","stroop",15,8,"congruent",1,0.6921387
"123","stroop",15,9,"congruent",1,0.8178711
"123","stroop",15,10,"congruent",1,0.592041
"123","stroop",15,11,"congruent",1,0.6860352
"123","stroop",15,12,"congruent",1,0.6020508
"123","stroop",16,1,"incongruent",1,1.717041
"123","stroop",16,2,"congruent",1,0.7226563
"123","stroop",16,3,"incongruent",1,0.8039551
"123","stroop",16,4,"incongruent",1,1.148193
